"No.","Time","Source","Destination","Protocol","Length","Info"
"217","3.351250","150.171.22.12","100.86.247.80","TLSv1.2","135","Application Data"
"218","3.351250","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=141682 Ack=428 Win=16382 Len=1460 [TCP PDU reassembled in 220]"
"219","3.351250","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=143142 Ack=428 Win=16382 Len=1460 [TCP PDU reassembled in 220]"
"220","3.351250","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"221","3.351250","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=145809 Ack=428 Win=16382 Len=1460 [TCP PDU reassembled in 226]"
"222","3.351250","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=147269 Ack=428 Win=16382 Len=1460 [TCP PDU reassembled in 226]"
"223","3.351569","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=428 Ack=141682 Win=507 Len=0"
"224","3.351754","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=428 Ack=144602 Win=511 Len=0"
"225","3.351894","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=428 Ack=147269 Win=511 Len=0"
"226","3.352350","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"227","3.352350","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=149936 Ack=428 Win=16382 Len=1460 [TCP PDU reassembled in 229]"
"228","3.352350","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=151396 Ack=428 Win=16382 Len=1460 [TCP PDU reassembled in 229]"
"229","3.352350","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"230","3.352589","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=428 Ack=149936 Win=511 Len=0"
"231","3.352719","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=428 Ack=152856 Win=511 Len=0"
"232","3.353232","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=154063 Ack=428 Win=16382 Len=1460 [TCP PDU reassembled in 233]"
"233","3.353232","150.171.22.12","100.86.247.80","TLSv1.2","664","Application Data"
"234","3.353439","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=428 Ack=155523 Win=511 Len=0"
"235","3.377755","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=156133 Ack=428 Win=16382 Len=1460 [TCP PDU reassembled in 237]"
"236","3.377975","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=428 Ack=157593 Win=511 Len=0"
"237","3.378519","150.171.22.12","100.86.247.80","TLSv1.2","1162","Application Data"
"238","3.422046","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=428 Ack=158701 Win=507 Len=0"
"239","4.164857","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=158701 Ack=428 Win=16382 Len=1460 [TCP PDU reassembled in 240]"
"240","4.164857","150.171.22.12","100.86.247.80","TLSv1.2","121","Application Data"
"241","4.164857","150.171.22.12","100.86.247.80","TCP","1219","[TCP Previous segment not captured] 443  >  63394 [PSH, ACK] Seq=161688 Ack=428 Win=16382 Len=1165"
"242","4.165182","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=428 Ack=160228 Win=511 Len=0"
"243","4.165361","100.86.247.80","150.171.22.12","TCP","66","[TCP Dup ACK 242#1] 63394  >  443 [ACK] Seq=428 Ack=160228 Win=511 Len=0 SLE=161688 SRE=162853"
"244","4.169389","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=162853 Ack=428 Win=16382 Len=1460 [TCP PDU reassembled in 288]"
"245","4.169389","150.171.22.12","100.86.247.80","TCP","1261","[TCP Previous segment not captured] 443  >  63394 [PSH, ACK] Seq=165773 Ack=428 Win=16382 Len=1207 [TCP PDU reassembled in 288]"
"246","4.169389","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=166980 Ack=428 Win=16382 Len=1460 [TCP PDU reassembled in 247]"
"247","4.169389","150.171.22.12","100.86.247.80","TLSv1.2","554","Application Data"
"248","4.169389","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=168940 Ack=428 Win=16382 Len=1460 [TCP PDU reassembled in 250]"
"249","4.169389","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=170400 Ack=428 Win=16382 Len=1460 [TCP PDU reassembled in 250]"
"250","4.169389","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"251","4.169389","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=173067 Ack=428 Win=16382 Len=1460 [TCP PDU reassembled in 253]"
"252","4.169389","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=174527 Ack=428 Win=16382 Len=1460 [TCP PDU reassembled in 253]"
"253","4.169389","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"254","4.169389","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=177194 Ack=428 Win=16382 Len=1460 [TCP PDU reassembled in 256]"
"255","4.169389","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=178654 Ack=428 Win=16382 Len=1460 [TCP PDU reassembled in 256]"
"256","4.169389","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"257","4.169389","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=181321 Ack=428 Win=16382 Len=1460 [TCP PDU reassembled in 259]"
"258","4.169389","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=182781 Ack=428 Win=16382 Len=1460 [TCP PDU reassembled in 259]"
"259","4.169389","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"260","4.169389","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=185448 Ack=428 Win=16382 Len=1460 [TCP PDU reassembled in 262]"
"261","4.169389","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=186908 Ack=428 Win=16382 Len=1460 [TCP PDU reassembled in 262]"
"262","4.169389","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"263","4.169389","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=189575 Ack=428 Win=16382 Len=1460 [TCP PDU reassembled in 264]"
"264","4.169389","150.171.22.12","100.86.247.80","TLSv1.2","308","Application Data"
"265","4.170550","100.86.247.80","150.171.22.12","TCP","66","[TCP Dup ACK 242#2] 63394  >  443 [ACK] Seq=428 Ack=160228 Win=511 Len=0 SLE=161688 SRE=164313"
"266","4.170623","100.86.247.80","150.171.22.12","TCP","74","[TCP Dup ACK 242#3] 63394  >  443 [ACK] Seq=428 Ack=160228 Win=511 Len=0 SLE=165773 SRE=166980 SLE=161688 SRE=164313"
"267","4.170665","100.86.247.80","150.171.22.12","TCP","74","[TCP Dup ACK 242#4] 63394  >  443 [ACK] Seq=428 Ack=160228 Win=511 Len=0 SLE=165773 SRE=168440 SLE=161688 SRE=164313"
"268","4.170710","100.86.247.80","150.171.22.12","TCP","74","[TCP Dup ACK 242#5] 63394  >  443 [ACK] Seq=428 Ack=160228 Win=511 Len=0 SLE=165773 SRE=168940 SLE=161688 SRE=164313"
"269","4.170735","100.86.247.80","150.171.22.12","TCP","74","[TCP Dup ACK 242#6] 63394  >  443 [ACK] Seq=428 Ack=160228 Win=511 Len=0 SLE=165773 SRE=170400 SLE=161688 SRE=164313"
"270","4.170760","100.86.247.80","150.171.22.12","TCP","74","[TCP Dup ACK 242#7] 63394  >  443 [ACK] Seq=428 Ack=160228 Win=511 Len=0 SLE=165773 SRE=171860 SLE=161688 SRE=164313"
"271","4.170784","100.86.247.80","150.171.22.12","TCP","74","[TCP Dup ACK 242#8] 63394  >  443 [ACK] Seq=428 Ack=160228 Win=511 Len=0 SLE=165773 SRE=173067 SLE=161688 SRE=164313"
"272","4.170812","100.86.247.80","150.171.22.12","TCP","74","[TCP Dup ACK 242#9] 63394  >  443 [ACK] Seq=428 Ack=160228 Win=511 Len=0 SLE=165773 SRE=174527 SLE=161688 SRE=164313"
"273","4.170838","100.86.247.80","150.171.22.12","TCP","74","[TCP Dup ACK 242#10] 63394  >  443 [ACK] Seq=428 Ack=160228 Win=511 Len=0 SLE=165773 SRE=175987 SLE=161688 SRE=164313"
"274","4.170859","100.86.247.80","150.171.22.12","TCP","74","[TCP Dup ACK 242#11] 63394  >  443 [ACK] Seq=428 Ack=160228 Win=511 Len=0 SLE=165773 SRE=177194 SLE=161688 SRE=164313"
"275","4.170880","100.86.247.80","150.171.22.12","TCP","74","[TCP Dup ACK 242#12] 63394  >  443 [ACK] Seq=428 Ack=160228 Win=511 Len=0 SLE=165773 SRE=178654 SLE=161688 SRE=164313"
"276","4.170911","100.86.247.80","150.171.22.12","TCP","74","[TCP Dup ACK 242#13] 63394  >  443 [ACK] Seq=428 Ack=160228 Win=511 Len=0 SLE=165773 SRE=180114 SLE=161688 SRE=164313"
"277","4.170948","100.86.247.80","150.171.22.12","TCP","74","[TCP Dup ACK 242#14] 63394  >  443 [ACK] Seq=428 Ack=160228 Win=511 Len=0 SLE=165773 SRE=181321 SLE=161688 SRE=164313"
"278","4.170970","100.86.247.80","150.171.22.12","TCP","74","[TCP Dup ACK 242#15] 63394  >  443 [ACK] Seq=428 Ack=160228 Win=511 Len=0 SLE=165773 SRE=182781 SLE=161688 SRE=164313"
"279","4.170991","100.86.247.80","150.171.22.12","TCP","74","[TCP Dup ACK 242#16] 63394  >  443 [ACK] Seq=428 Ack=160228 Win=511 Len=0 SLE=165773 SRE=184241 SLE=161688 SRE=164313"
"280","4.171013","100.86.247.80","150.171.22.12","TCP","74","[TCP Dup ACK 242#17] 63394  >  443 [ACK] Seq=428 Ack=160228 Win=511 Len=0 SLE=165773 SRE=185448 SLE=161688 SRE=164313"
"281","4.171035","100.86.247.80","150.171.22.12","TCP","74","[TCP Dup ACK 242#18] 63394  >  443 [ACK] Seq=428 Ack=160228 Win=511 Len=0 SLE=165773 SRE=186908 SLE=161688 SRE=164313"
"282","4.171057","100.86.247.80","150.171.22.12","TCP","74","[TCP Dup ACK 242#19] 63394  >  443 [ACK] Seq=428 Ack=160228 Win=511 Len=0 SLE=165773 SRE=188368 SLE=161688 SRE=164313"
"283","4.171078","100.86.247.80","150.171.22.12","TCP","74","[TCP Dup ACK 242#20] 63394  >  443 [ACK] Seq=428 Ack=160228 Win=511 Len=0 SLE=165773 SRE=189575 SLE=161688 SRE=164313"
"284","4.171100","100.86.247.80","150.171.22.12","TCP","74","[TCP Dup ACK 242#21] 63394  >  443 [ACK] Seq=428 Ack=160228 Win=511 Len=0 SLE=165773 SRE=191035 SLE=161688 SRE=164313"
"285","4.171121","100.86.247.80","150.171.22.12","TCP","74","[TCP Dup ACK 242#22] 63394  >  443 [ACK] Seq=428 Ack=160228 Win=511 Len=0 SLE=165773 SRE=191289 SLE=161688 SRE=164313"
"286","4.181659","150.171.22.12","100.86.247.80","TCP","1514","[TCP Fast Retransmission] 443  >  63394 [ACK] Seq=160228 Ack=428 Win=16382 Len=1460"
"287","4.182059","100.86.247.80","150.171.22.12","TCP","66","63394  >  443 [ACK] Seq=428 Ack=164313 Win=511 Len=0 SLE=165773 SRE=191289"
"288","4.188318","150.171.22.12","100.86.247.80","TCP","1514","[TCP Retransmission] 443  >  63394 [ACK] Seq=164313 Ack=428 Win=16382 Len=1460"
"289","4.188586","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=428 Ack=191289 Win=511 Len=0"
"290","4.211729","150.171.22.12","100.86.247.80","TLSv1.2","138","Application Data"
"291","4.212979","150.171.22.12","100.86.247.80","TLSv1.2","172","Application Data"
"292","4.212979","150.171.22.12","100.86.247.80","TLSv1.2","191","Application Data"
"293","4.212979","150.171.22.12","100.86.247.80","TLSv1.2","95","Application Data"
"294","4.213335","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=428 Ack=191491 Win=511 Len=0"
"295","4.213583","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=428 Ack=191669 Win=510 Len=0"
"296","4.215493","150.171.22.12","100.86.247.80","TLSv1.2","85","Application Data"
"297","4.257664","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=428 Ack=191700 Win=510 Len=0"
"298","4.359211","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=428 Ack=191700 Win=510 Len=1440 [TCP PDU reassembled in 302]"
"299","4.359211","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=1868 Ack=191700 Win=510 Len=1440 [TCP PDU reassembled in 302]"
"300","4.359211","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=3308 Ack=191700 Win=510 Len=1440 [TCP PDU reassembled in 302]"
"301","4.359211","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=4748 Ack=191700 Win=510 Len=1440 [TCP PDU reassembled in 302]"
"302","4.359211","100.86.247.80","150.171.22.12","TLSv1.2","549","Application Data"
"303","4.359349","100.86.247.80","150.171.22.12","TLSv1.2","266","Application Data"
"304","4.360501","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=6895 Ack=191700 Win=510 Len=1440 [TCP PDU reassembled in 308]"
"305","4.360501","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=8335 Ack=191700 Win=510 Len=1440 [TCP PDU reassembled in 308]"
"306","4.360501","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=9775 Ack=191700 Win=510 Len=1440 [TCP PDU reassembled in 308]"
"307","4.360501","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=11215 Ack=191700 Win=510 Len=1440 [TCP PDU reassembled in 308]"
"308","4.360501","100.86.247.80","150.171.22.12","TLSv1.2","587","Application Data"
"309","4.371248","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=191700 Ack=6895 Win=16385 Len=0"
"310","4.372014","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=191700 Ack=13188 Win=16385 Len=0"
"311","4.441262","150.171.22.12","100.86.247.80","TLSv1.2","362","Application Data"
"312","4.453464","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=192008 Ack=13188 Win=16385 Len=1460 [TCP PDU reassembled in 314]"
"313","4.453758","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=13188 Ack=193468 Win=511 Len=0"
"314","4.456765","150.171.22.12","100.86.247.80","TLSv1.2","1488","Application Data"
"315","4.503402","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=13188 Ack=194902 Win=506 Len=0"
"316","4.581641","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=13188 Ack=194902 Win=506 Len=1440 [TCP PDU reassembled in 320]"
"317","4.581641","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=14628 Ack=194902 Win=506 Len=1440 [TCP PDU reassembled in 320]"
"318","4.581641","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=16068 Ack=194902 Win=506 Len=1440 [TCP PDU reassembled in 320]"
"319","4.581641","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=17508 Ack=194902 Win=506 Len=1440 [TCP PDU reassembled in 320]"
"320","4.581641","100.86.247.80","150.171.22.12","TLSv1.2","805","Application Data"
"321","4.581833","100.86.247.80","150.171.22.12","TLSv1.2","437","Application Data"
"322","4.592274","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=194902 Ack=20082 Win=16385 Len=0"
"323","4.698239","150.171.22.12","100.86.247.80","TLSv1.2","686","Application Data"
"324","4.698644","150.171.22.12","100.86.247.80","TLSv1.2","85","Application Data"
"325","4.698901","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=20082 Ack=195565 Win=511 Len=0"
"326","5.240655","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=20082 Ack=195565 Win=511 Len=1440 [TCP PDU reassembled in 327]"
"327","5.240655","100.86.247.80","150.171.22.12","TLSv1.2","1132","Application Data"
"328","5.241178","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=22600 Ack=195565 Win=511 Len=1440 [TCP PDU reassembled in 329]"
"329","5.241178","100.86.247.80","150.171.22.12","TLSv1.2","1104","Application Data"
"330","5.241251","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=25090 Ack=195565 Win=511 Len=1440 [TCP PDU reassembled in 332]"
"331","5.241251","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=26530 Ack=195565 Win=511 Len=1440 [TCP PDU reassembled in 332]"
"332","5.241251","100.86.247.80","150.171.22.12","TLSv1.2","196","Application Data"
"333","5.241753","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=28112 Ack=195565 Win=511 Len=1440 [TCP PDU reassembled in 337]"
"334","5.241753","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=29552 Ack=195565 Win=511 Len=1440 [TCP PDU reassembled in 337]"
"335","5.241753","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=30992 Ack=195565 Win=511 Len=1440 [TCP PDU reassembled in 337]"
"336","5.241753","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=32432 Ack=195565 Win=511 Len=1440 [TCP PDU reassembled in 337]"
"337","5.241753","100.86.247.80","150.171.22.12","TLSv1.2","590","Application Data"
"338","5.242683","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=34408 Ack=195565 Win=511 Len=1440 [TCP PDU reassembled in 339]"
"339","5.242683","100.86.247.80","150.171.22.12","TLSv1.2","1174","Application Data"
"340","5.242807","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=36968 Ack=195565 Win=511 Len=1440 [TCP PDU reassembled in 341]"
"341","5.242807","100.86.247.80","150.171.22.12","TLSv1.2","1141","Application Data"
"342","5.242882","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=39495 Ack=195565 Win=511 Len=1440 [TCP PDU reassembled in 343]"
"343","5.242882","100.86.247.80","150.171.22.12","TLSv1.2","1174","Application Data"
"344","5.243756","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=42055 Ack=195565 Win=511 Len=1440 [TCP PDU reassembled in 345]"
"345","5.243756","100.86.247.80","150.171.22.12","TLSv1.2","1243","Application Data"
"346","5.243926","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=44684 Ack=195565 Win=511 Len=1440 [TCP PDU reassembled in 347]"
"347","5.243926","100.86.247.80","150.171.22.12","TLSv1.2","1216","Application Data"
"348","5.252808","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=195565 Ack=21522 Win=16379 Len=0"
"349","5.252808","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=195565 Ack=28112 Win=16385 Len=0"
"350","5.252808","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=195565 Ack=34408 Win=16385 Len=0"
"351","5.253282","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=195565 Ack=38408 Win=16379 Len=0"
"352","5.253282","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=195565 Ack=39495 Win=16385 Len=0"
"353","5.254049","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=195565 Ack=47286 Win=16385 Len=0"
"354","5.324588","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=47286 Ack=195565 Win=511 Len=1440 [TCP PDU reassembled in 355]"
"355","5.324588","100.86.247.80","150.171.22.12","TLSv1.2","1130","Application Data"
"356","5.324738","100.86.247.80","150.171.22.12","TLSv1.2","676","Application Data"
"357","5.334322","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=195565 Ack=50424 Win=16385 Len=0"
"358","5.336430","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=50424 Ack=195565 Win=511 Len=1440 [TCP PDU reassembled in 359]"
"359","5.336430","100.86.247.80","150.171.22.12","TLSv1.2","1242","Application Data"
"360","5.342544","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=53052 Ack=195565 Win=511 Len=1440 [TCP PDU reassembled in 361]"
"361","5.342544","100.86.247.80","150.171.22.12","TLSv1.2","1197","Application Data"
"362","5.356651","150.171.22.12","100.86.247.80","TLSv1.2","268","Application Data"
"363","5.357099","150.171.22.12","100.86.247.80","TLSv1.2","85","Application Data"
"364","5.357250","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=55635 Ack=195810 Win=511 Len=0"
"365","5.365073","100.86.247.80","150.171.22.12","TCP","1494","[TCP Retransmission] 63394  >  443 [PSH, ACK] Seq=54195 Ack=195810 Win=511 Len=1440 [TCP PDU reassembled in 361]"
"366","5.365411","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=195810 Ack=53052 Win=16385 Len=0"
"367","5.366191","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=195810 Ack=55635 Win=16385 Len=0"
